code	desc
202.81	other malignant lymphomas, lymph nodes of head, face, and neck
202.82	other malignant lymphomas, intrathoracic lymph nodes
202.83	other malignant lymphomas, intra-abdominal lymph nodes
202.85	other malignant lymphomas, lymph nodes of inguinal region and lower limb
202.87	other malignant lymphomas, spleen
202.88	other malignant lymphomas, lymph nodes of multiple sites
202.90	other and unspecified malignant neoplasms of lymphoid and histiocytic tissue, unspecified site, extranodal and solid organ sites
203.00	multiple myeloma, without mention of having achieved remission
203.01	multiple myeloma, in remission
203.02	multiple myeloma, in relapse
203.10	plasma cell leukemia, without mention of having achieved remission
203.12	plasma cell leukemia, in relapse
203.80	other immunoproliferative neoplasms, without mention of having achieved remission
203.82	other immunoproliferative neoplasms, in relapse
204.00	acute lymphoid leukemia, without mention of having achieved remission
204.01	acute lymphoid leukemia, in remission
204.02	acute lymphoid leukemia, in relapse
204.10	chronic lymphoid leukemia, without mention of having achieved remission
204.11	chronic lymphoid leukemia, in remission
204.12	chronic lymphoid leukemia, in relapse
204.80	other lymphoid leukemia, without mention of having achieved remission
204.90	unspecified lymphoid leukemia, without mention of having achieved remission
205.00	acute myeloid leukemia, without mention of having achieved remission
205.01	acute myeloid leukemia, in remission
205.02	acute myeloid leukemia, in relapse
205.10	chronic myeloid leukemia, without mention of having achieved remission
205.11	chronic myeloid leukemia, in remission
205.12	chronic myeloid leukemia, in relapse
205.30	myeloid sarcoma, without mention of having achieved remission
205.90	unspecified myeloid leukemia, without mention of having achieved remission
206.00	acute monocytic leukemia, without mention of having achieved remission
207.22	megakaryocytic leukemia, in relapse
207.80	other specified leukemia, without mention of having achieved remission
208.00	acute leukemia of unspecified cell type, without mention of having achieved remission
208.90	unspecified leukemia, without mention of having achieved remission
208.91	unspecified leukemia, in remission
209.03	malignant carcinoid tumor of the ileum
209.17	malignant carcinoid tumor of the rectum
209.20	malignant carcinoid tumor of unknown primary site
209.21	malignant carcinoid tumor of the bronchus and lung
209.25	malignant carcinoid tumor of foregut, not otherwise specified
209.29	malignant carcinoid tumor of other sites
209.30	malignant poorly differentiated neuroendocrine carcinoma, any site
209.36	merkel cell carcinoma of other sites
209.43	benign carcinoid tumor of the ileum
209.51	benign carcinoid tumor of the appendix
209.57	benign carcinoid tumor of the rectum
209.61	benign carcinoid tumor of the bronchus and lung
209.63	benign carcinoid tumor of the stomach
209.69	benign carcinoid tumor of other sites
209.71	secondary neuroendocrine tumor of distant lymph nodes
209.72	secondary neuroendocrine tumor of liver
209.73	secondary neuroendocrine tumor of bone
209.74	secondary neuroendocrine tumor of peritoneum
209.75	secondary merkel cell carcinoma
209.79	secondary neuroendocrine tumor of other sites
210.1	benign neoplasm of tongue
210.2	benign neoplasm of major salivary glands
210.4	benign neoplasm of other and unspecified parts of mouth
211.0	benign neoplasm of esophagus
211.1	benign neoplasm of stomach
211.2	benign neoplasm of duodenum, jejunum, and ileum
211.3	benign neoplasm of colon
211.4	benign neoplasm of rectum and anal canal
211.5	benign neoplasm of liver and biliary passages
211.6	benign neoplasm of pancreas, except islets of langerhans
211.7	benign neoplasm of islets of langerhans
211.8	benign neoplasm of retroperitoneum and peritoneum
211.9	benign neoplasm of other and unspecified site in the digestive system
212.0	benign neoplasm of nasal cavities, middle ear, and accessory sinuses
212.1	benign neoplasm of larynx
212.2	benign neoplasm of trachea
212.3	benign neoplasm of bronchus and lung
212.5	benign neoplasm of mediastinum
212.6	benign neoplasm of thymus
212.7	benign neoplasm of heart
213.0	benign neoplasm of bones of skull and face
213.2	benign neoplasm of vertebral column, excluding sacrum and coccyx
213.7	benign neoplasm of long bones of lower limb
214.0	lipoma of skin and subcutaneous tissue of face
214.1	lipoma of other skin and subcutaneous tissue
214.2	lipoma of intrathoracic organs
214.3	lipoma of intra-abdominal organs
214.4	lipoma of spermatic cord
214.8	lipoma of other specified sites
214.9	lipoma, unspecified site
215.0	other benign neoplasm of connective and other soft tissue of head, face, and neck
215.3	other benign neoplasm of connective and other soft tissue of lower limb, including hip
215.4	other benign neoplasm of connective and other soft tissue of thorax
215.5	other benign neoplasm of connective and other soft tissue of abdomen
215.6	other benign neoplasm of connective and other soft tissue of pelvis
216.3	benign neoplasm of skin of other and unspecified parts of face
216.4	benign neoplasm of scalp and skin of neck
216.5	benign neoplasm of skin of trunk, except scrotum
216.6	benign neoplasm of skin of upper limb, including shoulder
216.7	benign neoplasm of skin of lower limb, including hip
216.9	benign neoplasm of skin, site unspecified
217	benign neoplasm of breast
218.0	submucous leiomyoma of uterus
218.1	intramural leiomyoma of uterus
218.2	subserous leiomyoma of uterus
218.9	leiomyoma of uterus, unspecified
219.1	benign neoplasm of corpus uteri
220	benign neoplasm of ovary
221.0	benign neoplasm of fallopian tube and uterine ligaments
221.8	benign neoplasm of other specified sites of female genital organs
223.0	benign neoplasm of kidney, except pelvis
225.0	benign neoplasm of brain
225.1	benign neoplasm of cranial nerves
225.2	benign neoplasm of cerebral meninges
225.3	benign neoplasm of spinal cord
225.4	benign neoplasm of spinal meninges
226	benign neoplasm of thyroid glands
227.0	benign neoplasm of adrenal gland
227.1	benign neoplasm of parathyroid gland
227.3	benign neoplasm of pituitary gland and craniopharyngeal duct
228.01	hemangioma of skin and subcutaneous tissue
228.02	hemangioma of intracranial structures
228.04	hemangioma of intra-abdominal structures
228.09	hemangioma of other sites
228.1	lymphangioma, any site
229.8	benign neoplasm of other specified sites
230.0	carcinoma in situ of lip, oral cavity, and pharynx
230.1	carcinoma in situ of esophagus
230.2	carcinoma in situ of stomach
230.6	carcinoma in situ of anus, unspecified
230.8	carcinoma in situ of liver and biliary system
230.9	carcinoma in situ of other and unspecified digestive organs
231.2	carcinoma in situ of bronchus and lung
232.5	carcinoma in situ of skin of trunk, except scrotum
232.9	carcinoma in situ of skin, site unspecified
233.0	carcinoma in situ of breast
233.1	carcinoma in situ of cervix uteri
233.3	carcinoma in situ of other and unspecified female genital organs
233.31	carcinoma in situ, vagina
233.4	carcinoma in situ of prostate
233.7	carcinoma in situ of bladder
233.9	carcinoma in situ of other and unspecified urinary organs
235.2	neoplasm of uncertain behavior of stomach, intestines, and rectum
235.3	neoplasm of uncertain behavior of liver and biliary passages
235.4	neoplasm of uncertain behavior of retroperitoneum and peritoneum
235.5	neoplasm of uncertain behavior of other and unspecified digestive organs
235.6	neoplasm of uncertain behavior of larynx
235.7	neoplasm of uncertain behavior of trachea, bronchus, and lung
235.8	neoplasm of uncertain behavior of pleura, thymus, and mediastinum
236.0	neoplasm of uncertain behavior of uterus
236.2	neoplasm of uncertain behavior of ovary
236.7	neoplasm of uncertain behavior of bladder
236.91	neoplasm of uncertain behavior of kidney and ureter
237.0	neoplasm of uncertain behavior of pituitary gland and craniopharyngeal duct
237.1	neoplasm of uncertain behavior of pineal gland
237.3	neoplasm of uncertain behavior of paraganglia
237.5	neoplasm of uncertain behavior of brain and spinal cord
237.6	neoplasm of uncertain behavior of meninges
237.70	neurofibromatosis, unspecified
237.71	neurofibromatosis, type 1 [von recklinghausen's disease]
237.72	neurofibromatosis, type 2 [acoustic neurofibromatosis]
237.73	schwannomatosis
237.9	neoplasm of uncertain behavior of other and unspecified parts of nervous system
238.0	neoplasm of uncertain behavior of bone and articular cartilage
238.1	neoplasm of uncertain behavior of connective and other soft tissue
238.2	neoplasm of uncertain behavior of skin
238.4	polycythemia vera
238.6	neoplasm of uncertain behavior of plasma cells
238.7	neoplasm of uncertain behavior of other lymphatic and hematopoietic tissues
238.71	essential thrombocythemia
238.72	low grade myelodysplastic syndrome lesions
238.73	high grade myelodysplastic syndrome lesions
238.74	myelodysplastic syndrome with 5q deletion
238.75	myelodysplastic syndrome, unspecified
238.76	myelofibrosis with myeloid metaplasia
238.77	post-transplant lymphoproliferative disorder (ptld)
238.79	other lymphatic and hematopoietic tissues
238.8	neoplasm of uncertain behavior of other specified sites
239.0	neoplasm of unspecified nature of digestive system
239.1	neoplasm of unspecified nature of respiratory system
239.2	neoplasm of unspecified nature of bone, soft tissue, and skin
239.4	neoplasm of unspecified nature of bladder
239.5	neoplasm of unspecified nature of other genitourinary organs
239.6	neoplasm of unspecified nature of brain
239.7	neoplasm of unspecified nature of endocrine glands and other parts of nervous system
239.89	neoplasms of unspecified nature, other specified sites
240.9	goiter, unspecified
241.0	nontoxic uninodular goiter
241.1	nontoxic multinodular goiter
241.9	unspecified nontoxic nodular goiter
242.00	toxic diffuse goiter without mention of thyrotoxic crisis or storm
242.01	toxic diffuse goiter with mention of thyrotoxic crisis or storm
242.10	toxic uninodular goiter without mention of thyrotoxic crisis or storm
242.20	toxic multinodular goiter without mention of thyrotoxic crisis or storm
242.21	toxic multinodular goiter with mention of thyrotoxic crisis or storm
242.30	toxic nodular goiter, unspecified type, without mention of thyrotoxic crisis or storm
242.80	thyrotoxicosis of other specified origin without mention of thyrotoxic crisis or storm
242.81	thyrotoxicosis of other specified origin with mention of thyrotoxic crisis or storm
242.90	thyrotoxicosis without mention of goiter or other cause, and without mention of thyrotoxic crisis or storm
242.91	thyrotoxicosis without mention of goiter or other cause, with mention of thyrotoxic crisis or storm
243	congenital hypothyroidism
244.0	postsurgical hypothyroidism
244.1	other postablative hypothyroidism
244.2	iodine hypothyroidism
244.3	other iatrogenic hypothyroidism
244.8	other specified acquired hypothyroidism
244.9	unspecified acquired hypothyroidism
245.2	chronic lymphocytic thyroiditis
245.4	iatrogenic thyroiditis
245.8	other and unspecified chronic thyroiditis
245.9	thyroiditis, unspecified
246.2	cyst of thyroid
246.8	other specified disorders of thyroid
246.9	unspecified disorder of thyroid
249.00	secondary diabetes mellitus without mention of complication, not stated as uncontrolled, or unspecified
249.01	secondary diabetes mellitus without mention of complication, uncontrolled
249.11	secondary diabetes mellitus with ketoacidosis, uncontrolled
