code	desc
015.04	tuberculosis of vertebral column, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture
015.05	tuberculosis of vertebral column, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically
015.06	tuberculosis of vertebral column, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]
015.1	tuberculosis of hip
015.10	tuberculosis of hip, unspecified examination
015.11	tuberculosis of hip, bacteriological or histological examination not done
015.12	tuberculosis of hip, bacteriological or histological examination unknown (at present)
015.13	tuberculosis of hip, tubercle bacilli found (in sputum) by microscopy
015.14	tuberculosis of hip, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture
015.15	tuberculosis of hip, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically
015.16	tuberculosis of hip, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]
015.2	tuberculosis of knee
015.20	tuberculosis of knee, unspecified examination
015.21	tuberculosis of knee, bacteriological or histological examination not done
015.22	tuberculosis of knee, bacteriological or histological examination unknown (at present)
015.23	tuberculosis of knee, tubercle bacilli found (in sputum) by microscopy
015.24	tuberculosis of knee, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture
015.25	tuberculosis of knee, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically
015.26	tuberculosis of knee, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]
015.5	tuberculosis of limb bones
015.50	tuberculosis of limb bones, unspecified examination
015.51	tuberculosis of limb bones, bacteriological or histological examination not done
015.52	tuberculosis of limb bones, bacteriological or histological examination unknown (at present)
015.53	tuberculosis of limb bones, tubercle bacilli found (in sputum) by microscopy
015.54	tuberculosis of limb bones, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture
015.55	tuberculosis of limb bones, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically
015.56	tuberculosis of limb bones, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]
015.6	tuberculosis of mastoid
015.60	tuberculosis of mastoid, unspecified examination
015.61	tuberculosis of mastoid, bacteriological or histological examination not done
015.62	tuberculosis of mastoid, bacteriological or histological examination unknown (at present)
015.63	tuberculosis of mastoid, tubercle bacilli found (in sputum) by microscopy
015.64	tuberculosis of mastoid, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture
015.65	tuberculosis of mastoid, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically
015.66	tuberculosis of mastoid, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]
015.7	tuberculosis of other specified bone
015.70	tuberculosis of other specified bone, unspecified examination
015.71	tuberculosis of other specified bone, bacteriological or histological examination not done
015.72	tuberculosis of other specified bone, bacteriological or histological examination unknown (at present)
015.73	tuberculosis of other specified bone, tubercle bacilli found (in sputum) by microscopy
015.74	tuberculosis of other specified bone, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture
015.75	tuberculosis of other specified bone, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically
015.76	tuberculosis of other specified bone, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]
015.8	tuberculosis of other specified joint
015.80	tuberculosis of other specified joint, unspecified examination
015.81	tuberculosis of other specified joint, bacteriological or histological examination not done
015.82	tuberculosis of other specified joint, bacteriological or histological examination unknown (at present)
015.83	tuberculosis of other specified joint, tubercle bacilli found (in sputum) by microscopy
015.84	tuberculosis of other specified joint, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture
015.85	tuberculosis of other specified joint, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically
015.86	tuberculosis of other specified joint, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]
015.9	tuberculosis of unspecified bones and joints
015.90	tuberculosis of unspecified bones and joints, unspecified examination
015.91	tuberculosis of unspecified bones and joints, bacteriological or histological examination not done
015.92	tuberculosis of unspecified bones and joints, bacteriological or histological examination unknown (at present)
015.93	tuberculosis of unspecified bones and joints, tubercle bacilli found (in sputum) by microscopy
015.94	tuberculosis of unspecified bones and joints, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture
015.95	tuberculosis of unspecified bones and joints, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically
015.96	tuberculosis of unspecified bones and joints, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]
016	tuberculosis of genitourinary system
016.0	tuberculosis of kidney
016.00	tuberculosis of kidney, unspecified examination
016.01	tuberculosis of kidney, bacteriological or histological examination not done
016.02	tuberculosis of kidney, bacteriological or histological examination unknown (at present)
016.03	tuberculosis of kidney, tubercle bacilli found (in sputum) by microscopy
016.04	tuberculosis of kidney, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture
016.05	tuberculosis of kidney, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically
016.06	tuberculosis of kidney, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]
016.1	tuberculosis of bladder
016.10	tuberculosis of bladder, unspecified examination
016.11	tuberculosis of bladder, bacteriological or histological examination not done
016.12	tuberculosis of bladder, bacteriological or histological examination unknown (at present)
016.13	tuberculosis of bladder, tubercle bacilli found (in sputum) by microscopy
016.14	tuberculosis of bladder, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture
016.15	tuberculosis of bladder, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically
016.16	tuberculosis of bladder, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]
016.2	tuberculosis of ureter
016.20	tuberculosis of ureter, unspecified examination
016.21	tuberculosis of ureter, bacteriological or histological examination not done
016.22	tuberculosis of ureter, bacteriological or histological examination unknown (at present)
016.23	tuberculosis of ureter, tubercle bacilli found (in sputum) by microscopy
016.24	tuberculosis of ureter, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture
016.25	tuberculosis of ureter, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically
